collected_date,reported_date,lcc_name,municipality,confirmed_child_cases,confirmed_staff_provider_cases,confirmed_unspecified_cases,total_confirmed_cases
2021-04-27,2021-04-28,St. Boniface YMCA Childcare (YMCA),Toronto,3,2,0,5
2021-04-27,2021-04-28,St. Columba YMCA Child Care,Toronto,1,1,0,2
2021-04-27,2021-04-28,St. David Early Learning and Care Centre,Hamilton,1,0,0,1
2021-04-27,2021-04-28,St. David's Co-operative Nursery School,Welland,1,0,0,1
2021-04-27,2021-04-28,St. Francis de Sales YMCA Child Care,Toronto,3,0,0,3
2021-04-27,2021-04-28,St. Gregory Early Learning Centre,Mississauga,1,0,0,1
2021-04-27,2021-04-28,Stittsville Childcare Centre,Ottawa,0,2,0,2
2021-04-27,2021-04-28,St. Jerome YMCA Child Care (YMCA),Toronto,1,0,0,1
2021-04-27,2021-04-28,St. John's Early Enrichment Day Care Centre  (Early Enrichment Day Care - St.),Toronto,2,2,0,4
2021-04-27,2021-04-28,St Joseph Childrens Program,Markham,0,1,0,1
2021-04-27,2021-04-28,St. Joseph YMCA Child Care Centre,Brantford,0,4,0,4
2021-04-27,2021-04-28,St. Jude Early Learning Centre,Toronto,1,0,0,1
2021-04-27,2021-04-28,St. Lawrence Co-operative Day Care (2 Princess Street),Toronto,1,3,0,4
2021-04-27,2021-04-28,St. Leo  YMCA,Toronto,4,1,0,5
2021-04-27,2021-04-28,St. Luke Before and After School Program,Hamilton,1,0,0,1
2021-04-27,2021-04-28,St. Mark's Child Care Centre,Vaughan,0,1,0,1
2021-04-27,2021-04-28,St. Matthew Child and Family Centre,Hamilton,0,1,0,1
2021-04-27,2021-04-28,Stonehaven Early Learning Centre,Ottawa,1,0,0,1
2021-04-27,2021-04-28,STONEYBROOK EARLY CHILDHOOD LEARNING CENTRE - KINDERGARTEN,London,1,2,0,3
2021-04-27,2021-04-28,Stoney Creek Child Care Centre,Hamilton,2,1,0,3
2021-04-27,2021-04-28,St. Padre Pio Children's Centre,Vaughan,1,0,0,1
2021-04-27,2021-04-28,St. Stephen Child Care Centre,Brampton,1,0,0,1
2021-04-27,2021-04-28,St. Stephen Child Care Centre,Toronto,1,0,0,1
2021-04-27,2021-04-28,St. Stephen's Community House Day Care (91 Bellevue),Toronto,0,1,0,1
2021-04-27,2021-04-28,St. Vincent de Paul Children's Centre,Hamilton,6,1,0,7
2021-04-27,2021-04-28,Sunburst Children's Centre Inc.,Toronto,1,0,0,1
2021-04-27,2021-04-28,Sunnyside Day Care - Roncesvalles,Toronto,1,1,0,2
2021-04-27,2021-04-28,Sunnyside Garden Daycare Centre,Toronto,3,1,0,4
2021-04-27,2021-04-28,Tall Pines School,Brampton,1,0,0,1
2021-04-27,2021-04-28,Teach Me To Fly Preschool Inc.  (Op:  Carole Adriaans),Toronto,1,0,0,1
2021-04-27,2021-04-28,Tender Years Child Care 2,Ajax,3,3,0,6
2021-04-27,2021-04-28,THAMESFORD PRESCHOOL,Zorra,0,1,0,1
2021-04-27,2021-04-28,The Candy Factory of Swallows Day Care Inc. (op: Swallows Day Care Inc.),Toronto,15,8,0,23
2021-04-27,2021-04-28,The Castle Child Care Centre,Toronto,2,0,0,2
2021-04-27,2021-04-28,The Chartwell House Early Learning Centre,Oakville,1,0,0,1
2021-04-27,2021-04-28,The Child Centre Day Care,Central Frontenac,1,0,0,1
2021-04-27,2021-04-28,The Children's Path,Vaughan,9,4,0,13
2021-04-27,2021-04-28,The Children's Place (Kanata),Ottawa,1,0,0,1
2021-04-27,2021-04-28,The Creative Preschool of East Toronto,Toronto,1,0,0,1
2021-04-27,2021-04-28,THE DISCOVERY MONTESSORI INC. - NINTH LINE CAMPUS,Mississauga,1,0,0,1
2021-04-27,2021-04-28,The Early Years Daycare Centre,Richmond Hill,1,0,0,1
2021-04-27,2021-04-28,The Little School Daycare-Orleans,Ottawa,2,0,0,2
2021-04-27,2021-04-28,The Montessori Country School - Milton,Milton,0,2,0,2
2021-04-27,2021-04-28,Third St. Child Care Centre,Orangeville,1,0,0,1
2021-04-27,2021-04-28,Thistleoaks Child Care Centre,Oakville,0,1,0,1
2021-04-27,2021-04-28,Three Bears YMCA Child Care Centre,Brantford,1,1,0,2
2021-04-27,2021-04-28,Tic Toc Day Care Centre Inc.,Toronto,0,1,0,1
2021-04-27,2021-04-28,Tiny Bees Childcare,New Tecumseth,2,0,0,2
2021-04-27,2021-04-28,Tiny Explorers Academy INC,Toronto,6,4,0,10
2021-04-27,2021-04-28,Tiny Hoppers Sherwood Park,Milton,0,1,0,1
2021-04-27,2021-04-28,TMS School,Richmond Hill,1,2,0,3
2021-04-27,2021-04-28,Today's Family St.Augustine's,Hamilton,1,0,0,1
2021-04-27,2021-04-28,Top of the Ridge Day Care,Fort Erie,1,0,0,1
2021-04-27,2021-04-28,Toronto Home Child Care Agency (#0000415) (City of Toronto),Toronto,1,0,0,1
2021-04-27,2021-04-28,Tot World  (operator:  Totworld Child Care Centre (North York),Toronto,0,1,0,1
2021-04-27,2021-04-28,Trent Child Care St. Lukes,Peterborough,1,0,0,1
2021-04-27,2021-04-28,Trillium School,Markham,0,1,0,1
2021-04-27,2021-04-28,Twinkle Stars Private Home Day Care,Toronto,0,1,0,1
2021-04-27,2021-04-28,Two Short Storeys,Toronto,0,3,0,3
2021-04-27,2021-04-28,Two Trees Child Care Centre,Newmarket,2,0,0,2
2021-04-27,2021-04-28,Umbrella Family - Ancaster Meadow,Hamilton,0,1,0,1
2021-04-27,2021-04-28,Umbrella Family - Hillcrest,Hamilton,1,0,0,1
2021-04-27,2021-04-28,University of Toronto Childcare Centre on Charles,Toronto,1,0,0,1
2021-04-27,2021-04-28,Uptown Montessori School,Vaughan,2,2,0,4
2021-04-27,2021-04-28,Valley Farm Day Care Centre,Pickering,4,2,0,6
2021-04-27,2021-04-28,Vaughan Kids Daycare Inc,Vaughan,0,1,0,1
2021-04-27,2021-04-28,Victoria Square Montessori School,Markham,2,0,0,2
2021-04-27,2021-04-28,Vincent Massey Academy- Franklin Horner Campus,Toronto,1,0,0,1
2021-04-27,2021-04-28,Viola Desmond Early Learning Centre,Milton,0,1,0,1
2021-04-27,2021-04-28,Waverly YMCA Child Care,Oshawa,0,1,0,1
2021-04-27,2021-04-28,WEE ONES CHILD CARE ACADEMY,Milton,4,4,0,8
2021-04-27,2021-04-28,Wee Watch Enriched Home Child Care - Brantford,Brantford,1,0,0,1
2021-04-27,2021-04-28,Wee Watch Enriched Home Child Care - Hamilton,Hamilton,1,0,0,1
2021-04-27,2021-04-28,Wee Watch Private Home Daycare - Kanata / Hunt Club (four locations),Ottawa,3,2,0,5
2021-04-27,2021-04-28,Wee Watch (two locations),Brampton,2,0,0,2
2021-04-27,2021-04-28,West End Junior Y Day Care (YMCA),Toronto,1,0,0,1
2021-04-27,2021-04-28,Western Heights Montessori Academy,Mississauga,1,0,0,1
2021-04-27,2021-04-28,Westminster Children's Centre,London,1,1,0,2
2021-04-27,2021-04-28,West Prep Children's Centre of Toronto,Toronto,1,1,0,2
2021-04-27,2021-04-28,WHITE OAKS CHILDREN'S CENTRE,London,1,0,0,1
2021-04-27,2021-04-28,Willowbrae Cambridge,Cambridge,4,4,0,8
2021-04-27,2021-04-28,Windermere Early Learning Centre,Toronto,1,0,0,1
2021-04-27,2021-04-28,Wonderland Child Care Centre,Vaughan,0,1,0,1
2021-04-27,2021-04-28,Wonderland Day Care Inc.,Vaughan,6,3,0,9
2021-04-27,2021-04-28,Workside Early Childhood Education Centre,Guelph,0,1,0,1
2021-04-27,2021-04-28,Wortley YMCA Child Care,London,1,0,0,1
2021-04-27,2021-04-28,Yes I Can Nursery School of Toronto (25 Old York Mills Road),Toronto,1,0,0,1
2021-04-27,2021-04-28,YMCA Child Care - Grapeview,St. Catharines,0,1,0,1
2021-04-27,2021-04-28,YMCA Child Care - Minesing Central,Springwater,1,0,0,1
2021-04-27,2021-04-28,YMCA Child Care - St. Francis of Assisi,Innisfil,1,0,0,1
2021-04-27,2021-04-28,YMCA Child Care-William Hamilton Merritt,St. Catharines,0,1,0,1
2021-04-27,2021-04-28,YMCA Child Development Centre (YMCA),Toronto,2,0,0,2
2021-04-27,2021-04-28,YMCA Frenchmans Bay Schoolage,Pickering,0,1,0,1
2021-04-27,2021-04-28,YMCA Ham/Burl - YMCA SACC - St. Mark's School,Burlington,2,0,0,2
2021-04-27,2021-04-28,YMCA of Greater Toronto - Bernard Junior Y,Richmond Hill,0,1,0,1
2021-04-27,2021-04-28,YMCA of Greater Toronto - Coledale - Full-Day Child Care,Markham,0,1,0,1
2021-04-27,2021-04-28,YMCA of Greater Toronto - Woodhaven Jr. Y,Markham,0,1,0,1
2021-04-27,2021-04-28,YMCA of Oakville SACC - Montclair,Oakville,1,0,0,1
2021-04-27,2021-04-28,YMCA of Three Rivers Child Care-Brigadoon,Kitchener,4,2,0,6
2021-04-27,2021-04-28,YMCA of Timmins Croatia Avenue Child Care Centre,Timmins,1,1,0,2
2021-04-27,2021-04-28,YMCA School Age - Maplegrove,Barrie,1,0,0,1
2021-04-27,2021-04-28,YMCA Toronto - Bolton Jr. YMCA Day Care Centre,Caledon,7,2,0,9
2021-04-27,2021-04-28,YMCA Toronto - Champlain Trail Junior YMCA,Mississauga,0,1,0,1
2021-04-27,2021-04-28,YMCA Toronto - Credit Meadows Junior YMCA,Orangeville,1,0,0,1
2021-04-27,2021-04-28,YMCA Toronto - Harrison YMCA School Age Program,Halton Hills,1,0,0,1
2021-04-27,2021-04-28,Yorkview Day Care Centre - Full Day,Vaughan,1,0,0,1
2021-04-27,2021-04-28,YWCA Hamilton - Downtown Child Care Centre,Hamilton,2,1,0,3
2021-04-27,2021-04-28,Zoe's Tender Years Child Care Centre,Vaughan,1,0,0,1
2021-04-28,2021-04-29,1824090 Ontario Inc.,Markham,1,0,0,1
2021-04-28,2021-04-29,877386 Ontario Ltd - Rocking Horse Day Nursery,Markham,2,0,0,2
2021-04-28,2021-04-29,abc academy,Toronto,1,0,0,1
2021-04-28,2021-04-29,ABC Academy - Beaches,Toronto,1,0,0,1
2021-04-28,2021-04-29,ABC Infant and Toddler Centre,Ottawa,0,1,0,1
2021-04-28,2021-04-29,Abigail's Learning Centre,Belleville,9,3,0,12
2021-04-28,2021-04-29,Absorbent Years Childcare,Toronto,1,0,0,1
2021-04-28,2021-04-29,A Child's Place P.H.D.C.,Halton Hills,0,1,0,1
2021-04-28,2021-04-29,ACW-Fairview,St. Catharines,2,0,0,2
2021-04-28,2021-04-29,ACW- Kids World,Welland,0,1,0,1
2021-04-28,2021-04-29,ACW-Princess Margaret,Niagara Falls,0,1,0,1
2021-04-28,2021-04-29,ACW - Ross,Welland,2,0,0,2
2021-04-28,2021-04-29,Agence de garde familiale agréée de Prescott-Russell Home Child Care Agency,Hawkesbury,2,0,0,2
2021-04-28,2021-04-29,"Agence de garde ""La Maisonnée""",Ottawa,0,1,0,1
2021-04-28,2021-04-29,Alexander Muir Gladstone YMCA Child Care Program  (YMCA),Toronto,0,1,0,1
2021-04-28,2021-04-29,Alexander Muir YMCA Child Care,Newmarket,2,1,0,3
2021-04-28,2021-04-29,All About Kids Inc. - All About Kids Day Care,Markham,0,1,0,1
2021-04-28,2021-04-29,All About Kids Sheppard (All About Kids Inc.),Toronto,3,1,0,4
2021-04-28,2021-04-29,All Smiles Childcare,Markham,1,0,0,1
2021-04-28,2021-04-29,Alpha Child Care I,Brampton,2,0,0,2
2021-04-28,2021-04-29,Amabel-Sauble Child Care Centre,South Bruce Peninsula,1,0,0,1
2021-04-28,2021-04-29,Amherstview Day Care,Loyalist,1,0,0,1
2021-04-28,2021-04-29,Among Friends Day Care - Christians Day Care,Richmond Hill,1,0,0,1
2021-04-28,2021-04-29,Andrew Fleck Child Care Services - Carleton Heights Child Care Centre,Ottawa,1,0,0,1
2021-04-28,2021-04-29,Andrew Fleck Home Child Care,Ottawa,0,1,0,1
2021-04-28,2021-04-29,Angel Child Care Learning Centre (2042806 Ontario Inc.),Toronto,1,0,0,1
2021-04-28,2021-04-29,Angelic Treasures Christian Daycare,Toronto,0,1,0,1
2021-04-28,2021-04-29,Angels Daycares Komoka Inc.,Middlesex Centre,1,0,0,1
2021-04-28,2021-04-29,Angus Valley Montessori Schools,Pickering,1,0,0,1
2021-04-28,2021-04-29,Annavale Headstart Nursery School,Ottawa,0,1,0,1
2021-04-28,2021-04-29,Annex Montessori School,Toronto,1,0,0,1
2021-04-28,2021-04-29,Armour  Heights,Peterborough,1,0,0,1
2021-04-28,2021-04-29,Ascot Avenue Community Daycare,Toronto,0,2,0,2
2021-04-28,2021-04-29,Aspiring Academics Preschool - Somerset,Toronto,3,0,0,3
2021-04-28,2021-04-29,Avalon YMCA-YWCA Child Care,Ottawa,1,0,0,1
2021-04-28,2021-04-29,Babies 'N' Blocks,Oshawa,2,1,0,3
2021-04-28,2021-04-29,BEACONS OF LIGHT DAY CARE,Sarnia,1,0,0,1
2021-04-28,2021-04-29,Beckenridge Discovery Preschool,Markham,1,3,0,4
2021-04-28,2021-04-29,Beechgrove Sunshine Child Care Centre (Mackie Sunshine Child Care Centre),Toronto,1,0,0,1
2021-04-28,2021-04-29,Bendale Acres Child Care Centre,Toronto,0,1,0,1
2021-04-28,2021-04-29,Beth Sholom First Foundations Community Preschool,Toronto,0,1,0,1
2021-04-28,2021-04-29,Beth Sholom First Foundations Community Preschool,Vaughan,1,0,0,1
2021-04-28,2021-04-29,Birchmount Place Centre for Early Learning (Centres For Early Learning Inc.),Toronto,0,5,0,5
2021-04-28,2021-04-29,Bishop Hamilton Montessori School,Ottawa,1,0,0,1
2021-04-28,2021-04-29,Blacksmith Childcare Centre Inc.,Toronto,1,0,0,1
2021-04-28,2021-04-29,Blaisdale Montessori School - Rougemount,Pickering,0,1,0,1
2021-04-28,2021-04-29,Blaisdale Montessori School - Toynevale,Pickering,1,1,0,2
2021-04-28,2021-04-29,Blaisdale Montessori School - Village,Ajax,2,2,0,4
2021-04-28,2021-04-29,Bloorcourt Village Early Learning Centre,Toronto,3,7,0,10
2021-04-28,2021-04-29,Blossoming Minds Learning Centre Inc.,Toronto,9,5,0,14
2021-04-28,2021-04-29,BLOSSOMS ECE CENTRE INC,London,0,1,0,1
2021-04-28,2021-04-29,Boulton Avenue Child Care,Toronto,9,7,0,16
2021-04-28,2021-04-29,Boys and Girls Club of Niagara Child Care Centre,Niagara Falls,0,1,0,1
2021-04-28,2021-04-29,Bradford Children's Academy,Bradford West Gwillimbury,1,0,0,1
2021-04-28,2021-04-29,Bradford Progress Chris Hadfield Before and After School Program,Bradford West Gwillimbury,0,1,0,1
2021-04-28,2021-04-29,Bramalea Mini Skool,Brampton,5,2,0,7
2021-04-28,2021-04-29,Brian's Petit Amis Children's Centre - North York,Toronto,1,0,0,1
2021-04-28,2021-04-29,BrightPath Appleby,Burlington,2,1,0,3
2021-04-28,2021-04-29,BrightPath Bolton,Caledon,1,0,0,1
2021-04-28,2021-04-29,BrightPath Matheson,Mississauga,0,1,0,1
2021-04-28,2021-04-29,BrightPath Professor's Lake,Brampton,2,1,0,3
2021-04-28,2021-04-29,BrightPath Queen Campus,Brampton,0,3,0,3
2021-04-28,2021-04-29,BrightPath Queen Street,Brampton,7,4,0,11
2021-04-28,2021-04-29,BrightPath Sandalwood,Brampton,13,4,0,17
2021-04-28,2021-04-29,BrightPath Traders,Mississauga,0,1,0,1
2021-04-28,2021-04-29,BrightPath Waterdown,Hamilton,0,2,0,2
2021-04-28,2021-04-29,BROOKE ALVINSTON CHILD CARE CENTRE,Brooke-Alvinston,1,0,0,1
2021-04-28,2021-04-29,Bruce Trail Early Learning and Child Care Centre,Milton,3,0,0,3
2021-04-28,2021-04-29,Building Blocks Montessori & Preschool,Milton,1,0,0,1
2021-04-28,2021-04-29,Bumble Bee Academy,Toronto,0,1,0,1
2021-04-28,2021-04-29,Burlington Dance Academy Preschool,Burlington,0,1,0,1
2021-04-28,2021-04-29,Busy Hands 'N' Minds Childcare Centre Inc.,Mississauga,1,0,0,1
2021-04-28,2021-04-29,Calico Saints Childcare,Toronto,1,0,0,1
2021-04-28,2021-04-29,Canadiana Court Early Learning & Child Care Centre,Toronto,0,2,0,2
2021-04-28,2021-04-29,Capital Day Care Centre,Ottawa,0,1,0,1
2021-04-28,2021-04-29,Cardinal Carter Child Care,Aurora,1,0,0,1
2021-04-28,2021-04-29,Cardinal Leger Child Care Centre (Scarborough),Toronto,0,2,0,2
2021-04-28,2021-04-29,Caring for Kids Non-Profit Private Home Day Care,Mississauga,1,1,0,2
2021-04-28,2021-04-29,Carmelite Day Nursery,Toronto,1,1,0,2
2021-04-28,2021-04-29,Casa Del Zotto,Toronto,2,5,0,7
2021-04-28,2021-04-29,Cast For Kids Child Care Centre,Toronto,1,0,0,1
2021-04-28,2021-04-29,Cedarbrae Day Nurseries (1385 Midland),Toronto,1,0,0,1
2021-04-28,2021-04-29,CELC-Shamrock,Selwyn,1,0,0,1
2021-04-28,2021-04-29,Central Day Care Centre,Hamilton,2,0,0,2
2021-04-28,2021-04-29,Central Eglinton Children's Centre (223 Eglinton Avenue East),Toronto,1,0,0,1
2021-04-28,2021-04-29,Central Park YMCA Child Care Centre,Brampton,0,1,0,1
2021-04-28,2021-04-29,Centre de l'enfant Aux 4 vents,Ottawa,0,1,0,1
2021-04-28,2021-04-29,Centre éducatif Notre-Dame du Rosaire,North Stormont,0,1,0,1
2021-04-28,2021-04-29,Centrepointe Home Care Agency,Ottawa,2,1,0,3
2021-04-28,2021-04-29,Centre préscolaire et parascolaire l'Étoile filante de Kanata Sud,Ottawa,1,0,0,1
2021-04-28,2021-04-29,Centretown Parents' Day Care,Ottawa,1,0,0,1
2021-04-28,2021-04-29,Centro-Clinton Day Care Centre,Toronto,3,1,0,4
2021-04-28,2021-04-29,Chester Junior Y (YMCA),Toronto,1,0,0,1
2021-04-28,2021-04-29,Chester Le Early Learning & Child Care Centre,Toronto,1,0,0,1
2021-04-28,2021-04-29,Child Care Centre,Borden,1,0,0,1
2021-04-28,2021-04-29,Children Are People - (Ideal Child Services Group),Toronto,0,1,0,1
2021-04-28,2021-04-29,Children's Village at Findlay Creek,Ottawa,1,0,0,1
2021-04-28,2021-04-29,Children's Village Day Care Centre (225 Markham Road),Toronto,0,1,0,1
2021-04-28,2021-04-29,Children's Village of Ottawa-Carleton Home Child Care Program,Ottawa,0,1,0,1
2021-04-28,2021-04-29,Childspace Day Care Corporation # 2 (690 Carlaw),Toronto,1,0,0,1
2021-04-28,2021-04-29,Childventures Early Learning Academy Inc.,Milton,4,4,0,8
2021-04-28,2021-04-29,Childventures Early Learning Academy - Vaughan,Vaughan,0,1,0,1
2021-04-28,2021-04-29,Circles In The Sun Day Care Services (PHDC),Toronto,0,1,0,1
2021-04-28,2021-04-29,City Kids Early Learning & Child Care Centre,Toronto,0,2,0,2
2021-04-28,2021-04-29,Clarkson Angels Childcare and Educational Centre,Mississauga,0,2,0,2
2021-04-28,2021-04-29,Cliffcrest Day Care Centre (2938 Eglinton Avenue East),Toronto,2,1,0,3
2021-04-28,2021-04-29,Columbus Early Learning Centres,Toronto,7,4,0,11
2021-04-28,2021-04-29,Community of Maple Child Care Services - Father John Kelly,Vaughan,1,0,0,1
2021-04-28,2021-04-29,Cornerstone Children's Centre/Heatherington Nursery School,Ottawa,1,0,0,1
2021-04-28,2021-04-29,CORNERVIEW YMCA CHILDCARE,St. Thomas,1,0,0,1
2021-04-28,2021-04-29,CREATIVE CHILDREN'S MONTESSORI SCHOOL,Caledon,2,0,0,2
2021-04-28,2021-04-29,Creative Minds children services inc,Brantford,1,3,0,4
2021-04-28,2021-04-29,Crestview School Age Program (YMCA),Toronto,1,0,0,1
2021-04-28,2021-04-29,Crestway Early Learning Centre,Ottawa,3,0,0,3
2021-04-28,2021-04-29,Cudley Corner Child Care Centre,Milton,1,0,0,1
2021-04-28,2021-04-29,CUTIES & PATOOTIES,Newmarket,1,0,0,1
2021-04-28,2021-04-29,Dalemount Child Care Inc.,Toronto,0,1,0,1
2021-04-28,2021-04-29,Dalhouse Parent's Daycare Centre,Ottawa,0,1,0,1
2021-04-28,2021-04-29,Dandylion Day Care Centre,Toronto,0,2,0,2
2021-04-28,2021-04-29,Dane Avenue Child Care Centre,Toronto,0,1,0,1
2021-04-28,2021-04-29,Deer Park Childcare Ltd.,Whitchurch-Stouffville,0,1,0,1
2021-04-28,2021-04-29,Discovery Preschool on 7 Inc.,Markham,0,1,0,1
2021-04-28,2021-04-29,Dr. Ernest Couture Child Care Centre,Ottawa,0,2,0,2
2021-04-28,2021-04-29,Dr. G.J. MacGillivray YMCA Schoolage Program,Clarington,0,1,0,1
2021-04-28,2021-04-29,Dublin Heights Community Child Care Inc.,Toronto,0,1,0,1
2021-04-28,2021-04-29,Duke of Cambridge Before and After School Age Program,Clarington,1,0,0,1
2021-04-28,2021-04-29,Early Adventures Nursery School & Child Care Ltd. (200 Melrose St.),Toronto,0,2,0,2
2021-04-28,2021-04-29,Early Blooms Montessori,Peterborough,3,0,0,3
2021-04-28,2021-04-29,EARLY LEARNING CENTRE - DALEWOOD SITE,St. Thomas,1,0,0,1
2021-04-28,2021-04-29,Early Years Education System (E.Y.E.S),Toronto,1,0,0,1
2021-04-28,2021-04-29,Edgeley Early Learning & Child Care Centre,Toronto,0,2,0,2
2021-04-28,2021-04-29,Edna Thomson Early Learning and Child Care Centre,Clarington,3,1,0,4
2021-04-28,2021-04-29,Eh to Zed Preschool Canada Early Learning Academy,Aurora,1,2,0,3
2021-04-28,2021-04-29,Elsie Stapleford Child Care Centre,Ottawa,1,0,0,1
2021-04-28,2021-04-29,Enquiring Minds Montessori,Toronto,0,1,0,1
2021-04-28,2021-04-29,Enriched Child Care Learning Centre  (op:  Unique Care Ltd.),Toronto,0,1,0,1
2021-04-28,2021-04-29,Evangel Day Care Centre,Oshawa,5,3,0,8
2021-04-28,2021-04-29,EYES Childcare Burlington 665,Burlington,1,2,0,3
2021-04-28,2021-04-29,EYET - Crescent Town Centre,Toronto,0,2,0,2
2021-04-28,2021-04-29,Fairy Glen Day Care Care Centre - Jeanne Sauve,Oshawa,0,1,0,1
2021-04-28,2021-04-29,FAITH DAY NURSERY,London,2,5,0,7
2021-04-28,2021-04-29,Falstaff Early Learning & Child Care Centre,Toronto,2,0,0,2
2021-04-28,2021-04-29,Family Day Care Services - Home Child Care (PHDC) (six locations),Toronto,5,3,0,8
2021-04-28,2021-04-29,Family Day Care Services - Thornhill Child Care Centre,Markham,0,3,0,3
2021-04-28,2021-04-29,Family Day Care Services - Tony Pontes Early Learning and Child Care Centre,Caledon,0,1,0,1
2021-04-28,2021-04-29,Fenside Drive Children's Centre Inc.,Toronto,1,0,0,1
2021-04-28,2021-04-29,Firgrove Early Learning & Child Care Centre,Toronto,1,1,0,2
2021-04-28,2021-04-29,First Class Children's Centre,Hamilton,3,3,0,6
2021-04-28,2021-04-29,First Stage Child Care Centre (2580 Kipling Ave),Toronto,1,0,0,1
2021-04-28,2021-04-29,Flemingdon Early Learning & Child Care Centre,Toronto,1,0,0,1
2021-04-28,2021-04-29,For Kid's Sake Day Care Services Inc.,Mississauga,0,1,0,1
2021-04-28,2021-04-29,Forum Italia Child Care Center,Mississauga,0,1,0,1
2021-04-28,2021-04-29,Foster's Farm Day Care Centre,Ottawa,1,0,0,1
2021-04-28,2021-04-29,Franco-Sol - Georges P Vanier,Windsor,0,1,0,1
2021-04-28,2021-04-29,Fraser School - Community Day Care Centre,Toronto,0,1,0,1
2021-04-28,2021-04-29,Friends Forever Childcare,Timmins,1,0,0,1
2021-04-28,2021-04-29,Fun on the Run - Nellie McClung,Vaughan,1,0,0,1
2021-04-28,2021-04-29,Fun on the Run Pope Francis,Vaughan,2,0,0,2
2021-04-28,2021-04-29,Gan Chabad Preschool,Toronto,2,1,0,3
2021-04-28,2021-04-29,Ganon Preschool,Ottawa,1,0,0,1
2021-04-28,2021-04-29,Garderie Du Cercle De L'Amitie,Brampton,1,0,0,1
2021-04-28,2021-04-29,Garderie Heritage Child Care Centre,Ottawa,1,0,0,1
2021-04-28,2021-04-29,Garderie Rayon de Soleil,Toronto,0,3,0,3
2021-04-28,2021-04-29,George Brown - Casa Loma Child Care Centre,Toronto,2,0,0,2
2021-04-28,2021-04-29,George Brown - Queen Street Day Care Centre,Toronto,0,1,0,1
2021-04-28,2021-04-29,George Brown - Richmond Adelaide Childcare Centre,Toronto,0,1,0,1
2021-04-28,2021-04-29,George Webster YMCA Child Care,Toronto,0,1,0,1
2021-04-28,2021-04-29,Gerrard Early Learning Centre (Plato Adult Education Centre of Toronto),Toronto,0,1,0,1
2021-04-28,2021-04-29,Glebe Parents' Day Care Centre,Ottawa,0,1,0,1
2021-04-28,2021-04-29,Glebe Parent's Daycare Mutchmor Campus,Ottawa,0,1,0,1
2021-04-28,2021-04-29,Global Home Child Care (two locations),Ottawa,3,1,0,4
2021-04-28,2021-04-29,Golf Road School Child Care Centre Inc.,Toronto,1,0,0,1
2021-04-28,2021-04-29,Goodness Childcare Centre,Vaughan,1,3,0,4
2021-04-28,2021-04-29,Good Shepherd Day Care Centre (Association of Chinese Evangelical Ministries),Toronto,0,1,0,1
